stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
9730,3133,Institutua / Instituto,,43.3173,-3.07461,3,,0,
9731,3951,Uraska,,43.2276,-2.8194,2,,0,
9732,4320,Goikoetxe,,43.3854,-2.62183,5,,0,
9733,4995,Regales 4,,43.3327,-3.04017,2,,0,
9734,4739,Angiz,,43.3037,-2.54611,5,,0,
9735,3261,Arene Anbulatorioa,,43.1726,-2.91999,3,,0,
9736,3138,Udaletxea / Ayuntamiento,,43.3207,-3.07296,3,,0,
9737,4267,Carlos Gangoiti,,43.3198,-2.67844,4,,0,
9738,4169,Eduardo Coste,,43.3209,-3.01106,2,,0,
9739,5553,Arana Seat,,43.2955,-2.68689,4,,0,
9740,3583,Landaida Anbulatorioa,,43.3693,-2.99866,2,,0,
9741,5163,Gane,,43.2121,-2.81036,3,,0,
9742,4046,Zelaieta Arteaga,,43.3529,-2.65069,5,,0,
9743,4103,Zabaia Bekoa,,43.174,-3.02901,3,,0,
9744,3409,Menagarai,,43.0965,-3.07311,4,,0,
9745,5303,Altzaga - Erandiogoikoa Irubideta,,43.3043,-2.96219,2,,0,
9746,5263,Abeletxea / Granja,,43.2946,-2.86868,2,,0,
9747,5524,Virgen Del Puerto Lazkano,,43.3514,-3.07965,3,,0,
9748,4826,Aranguren,,43.0967,-2.86982,4,,0,
9749,4454,Telleria Biribilgunea / Rotonda,,43.3372,-2.99663,2,,0,
9750,4519,Urtiaga Industrialdea Ges,,43.186,-2.51993,5,,0,
9751,4736,Astudi,,43.29,-2.5811,5,,0,
9752,5153,Santiago,,43.1091,-2.58557,5,,0,
9753,5046,Hilerria / Cementerio,,43.3125,-3.01273,2,,0,
9754,4327,Gardata,,43.3639,-2.51907,5,,0,
9755,3108,Muntsaratz,,43.1456,-2.60632,4,,0,
9756,5360,Axpe Erribera,,43.3131,-2.98343,2,,0,
9757,3218,Agarre,,43.2736,-2.61739,5,,0,
9758,5325,Libao Arostegi,,43.3303,-2.96225,2,,0,
9759,3175,Astepe,,43.2131,-2.74152,3,,0,
9760,4938,Galindo,,43.3053,-3.01718,2,,0,
9761,4976,Iparragirre Sardinera,,43.3354,-3.04155,2,,0,
9762,4977,Iparragirre Sardinera,,43.3353,-3.04165,2,,0,
9763,5176,Urkizu,,43.1835,-2.77417,3,,0,
9764,4643,Bidakurtze,,43.2932,-2.71367,4,,0,
9765,5354,Mezo 35 Juanena,,43.3167,-2.98095,2,,0,
9766,4993,Regales 11 - 15,,43.3342,-3.04251,2,,0,
9767,5254,Aldekone,,43.2984,-2.88607,2,,0,
9768,4264,Lurgorri Juan Calzada,,43.3066,-2.68135,4,,0,
9769,4657,Astelarra,,43.2806,-2.68493,4,,0,
9770,4712,Aita Elorriaga Institutua,,43.3528,-2.84244,3,,0,
9771,4726,La Bilbaina Arritugane,,43.3207,-2.86137,3,,0,
9772,3759,Ugunagane,,43.1121,-2.76337,4,,0,
9773,3879,San Pío X,,43.1305,-2.54551,5,,0,
9774,5366,Mezo 36 Elexazpi,,43.3157,-2.9782,2,,0,
9775,3852,Biax,,43.3819,-2.57672,5,,0,
9776,3195,Tantorta,,43.2256,-2.74357,3,,0,
9777,5435,Sandoikalde,,43.2887,-2.85605,2,,0,
9778,3478,Erreketa,,43.3013,-2.98214,2,,0,
9779,4359,Urkulu,,43.2516,-2.80016,3,,0,
9780,1010,Berriz Tiro Zelaia / Campo De Tiro,,43.2795,-2.94527,1,,0,
9781,4990,Iparragirre Iberdrola,,43.3393,-3.05059,2,,0,
9782,5257,San Cristobal,,43.3001,-2.87841,2,,0,
9783,4830,Jauregia,,43.1012,-2.88956,4,,0,
9784,3956,Sixta Barrenetxea,,43.2336,-2.85402,2,,0,
9785,4495,Agarrabesko,,43.4207,-2.91278,3,,0,
9786,9020,Mesterika,,43.3623,-2.80307,3,,0,
9787,0839,San Ignacio Lehendakari Aguirre 154,,43.2789,-2.96122,1,,0,
9788,3219,Berreño,,43.2733,-2.61114,5,,0,
9789,0838,San Ignacio Lehendakari Aguirre 140,,43.2769,-2.96009,1,,0,
9790,4259,Zeribai,,43.199,-3.05529,3,,0,
9791,3452,Irabien Batzokia,,43.1574,-3.0262,4,,0,
9792,4787,El Pobal,,43.2992,-3.12577,3,,0,
9793,3286,Bentako Erreka,,43.1893,-2.8991,2,,0,
9794,4371,Uribarri,,43.3504,-2.90259,3,,0,
9795,3153,Meatzaritzaren Museoa / Museo De La Minería,,43.3122,-3.07026,3,,0,
9796,4623,Duo,,43.2965,-2.75819,3,,0,
9797,4628,Sagasti Meakaur,,43.3076,-2.74577,3,,0,
9798,3821,Santuru,,43.1483,-2.76284,3,,0,
9799,4837,Oketa Beti,,43.0943,-2.91746,4,,0,
9800,3383,Elexondo,,43.0539,-2.99865,4,,0,
9801,3121,Gerediaga,,43.17,-2.60475,4,,0,
9802,0806,Zorrotza,,43.276,-2.97162,1,,0,
9803,4817,Albiorreta,,43.0786,-2.9174,4,,0,
9804,9029,Sixta Barrenetxea,,43.2335,-2.85434,2,,0,
9805,4770,Antonio Trueba,,43.322,-3.11457,3,,0,
9806,5204,Lusa,,43.2133,-3.13002,3,,0,
9807,4868,Abaro 10,,43.322,-3.02064,2,,0,
9808,5498,Lasao,,43.2455,-2.98716,2,,0,
9809,3453,Irabien Vital Kutxa,,43.1553,-3.02692,4,,0,
9810,5000,Parkea / Parque Siglo XVIII,,43.3284,-3.03061,2,,0,
9811,3734,Herriko Plaza,,43.1328,-2.78303,3,,0,
9812,5052,Gran Vía 64 Zahar - Egoitza / Asilo,,43.3076,-2.99817,2,,0,
9813,4929,Trapaga Auzoa,,43.2993,-3.01923,2,,0,
9814,3380,Aldaiturriaga,,43.0374,-3.00613,4,,0,
9815,3598,Etxetxubarri Mikel Deuna,,43.4195,-2.73771,4,,0,
9816,3924,Askarri,,43.2337,-2.8135,2,,0,
9817,5444,Bidekurtze,,43.2963,-2.86525,2,,0,
9818,3467,Larrea 17,,43.2976,-2.98122,2,,0,
9819,5332,Altzaga - Erandiogoikoa Elexalde,,43.3075,-2.95794,2,,0,
9820,4942,El Juncal Ford,,43.294,-3.01431,2,,0,
9821,4645,Etxe Barriak,,43.2916,-2.70245,4,,0,
9822,4282,Elexalde,,43.3313,-2.53725,5,,0,
9823,3377,Saratxo Eliza / Iglesia,,43.0237,-3.01096,4,,0,
9824,1060,Zabalburu Juan De Garay,,43.2567,-2.93382,1,,0,
9825,3480,Resurrección Maria Azkue 33,,43.2897,-2.9952,2,,0,
9826,5356,Enekuri San Pablo,,43.2876,-2.95757,2,,0,
9827,3432,Altui,,43.122,-2.98354,4,,0,
9828,5215,Ibarra La Madalena,,43.2045,-3.14468,3,,0,
9829,3914,Fruiz,,43.3277,-2.78459,3,,0,
9830,3274,Olabarri,,43.3274,-2.75501,4,,0,
9831,4049,Basetxeta,,43.3668,-2.63993,5,,0,
9832,5500,Arbuio,,43.2362,-3.00747,2,,0,
9833,4751,El Haya,,43.3386,-3.15085,3,,0,
9834,5480,Akiñena,,43.1837,-2.66351,4,,0,
9835,4210,Bidezabal Venancios,,43.3579,-3.00913,2,,0,
9836,4033,Garai Irubide,,43.3598,-2.87899,3,,0,
9837,5088,Abellaneda Eliza / Iglesia,,43.2306,-3.15983,3,,0,
9838,4255,Padura,,43.1951,-3.04757,3,,0,
9839,3425,Altzarrate Anbulatorioa,,43.1468,-2.95795,4,,0,
9840,5050,Vicente Blasco Ibáñez San Pedro Plaza,,43.3078,-3.0049,2,,0,
9841,3336,Retuerto 28,,43.2836,-2.99742,2,,0,
9842,4351,Astoreka Zabortegia / Vertedero,,43.2786,-2.77422,3,,0,
9843,5466,Barrutia,,43.3249,-2.66715,5,,0,
9844,4900,Aspaldiko Egoitza / Residencia,,43.3195,-3.02912,2,,0,
9845,4710,Tejera,,43.3457,-2.81107,3,,0,
9846,5083,La Baluga,,43.274,-3.15518,3,,0,
9847,3588,Harrizurieta,,43.3882,-2.77115,4,,0,
9848,3411,El Valle,,43.12,-3.03961,4,,0,
9849,3593,Sollube Gane,,43.405,-2.76054,4,,0,
9850,0836,San Ignacio Lehendakari Aguirre 161,,43.2794,-2.96178,1,,0,
9851,3455,Villa Chica Eliza / Iglesia,,43.1506,-3.0311,4,,0,
9852,3800,Indusi,,43.1211,-2.73523,3,,0,
9853,4735,Goikolea,,43.286,-2.58568,5,,0,
9854,4641,Estrata,,43.2976,-2.72899,4,,0,
9855,4318,Apraiz,,43.3875,-2.63173,5,,0,
9856,2196,Abando Geltokia / Estación,,43.2604,-2.92845,1,,0,
9857,4292,Arboliz,,43.3889,-2.62435,5,,0,
9858,4050,Muruetagane,,43.3594,-2.6383,5,,0,
9859,3627,Aierdi,,43.3172,-2.47866,5,,0,
9860,5028,Udaletxea / Ayuntamiento,,43.3105,-3.0574,2,,0,
9861,4824,Jauregia,,43.1015,-2.89149,4,,0,
9862,3465,La Paz 27,,43.2813,-2.98803,2,,0,
9863,3264,Otxanduri,,43.1668,-2.92494,3,,0,
9864,4964,Cabieces,,43.3221,-3.03819,2,,0,
9865,3812,Bentatxuri,,43.1258,-2.74482,3,,0,
9866,4577,Ibartxu,,43.2811,-2.63052,5,,0,
9867,0106,San Pedro Plaza,,43.2717,-2.94505,1,,0,
9868,3941,Udaletxea / Ayuntamiento,,43.2307,-2.84181,2,,0,
9869,5376,Larrondo Elotxelerri,,43.2971,-2.91323,2,,0,
9870,4072,Pontón Urarte,,43.1767,-3.08956,3,,0,
9871,5085,Cotarros,,43.2698,-3.15392,3,,0,
9872,4620,Okoriko,,43.2918,-2.76089,3,,0,
9873,3201,Zulueta,,43.3359,-2.49816,5,,0,
9874,3787,Arkulanda,,43.1558,-2.87816,3,,0,
9875,3799,Indusi,,43.1198,-2.73465,3,,0,
9876,5352,Mezo 63 Saliturri,,43.3154,-2.97367,2,,0,
9877,5330,Altzaga - Erandiogoikoa Beititbekoa,,43.302,-2.96011,2,,0,
9878,4005,Fika,,43.3109,-2.80917,3,,0,
9879,3289,Bentako Erreka,,43.1884,-2.89786,2,,0,
9880,4494,Irubide,,43.4206,-2.90836,3,,0,
9881,3275,Madariaga,,43.3417,-2.77896,3,,0,
9882,4517,Zengotita,,43.1976,-2.5583,5,,0,
9883,3418,El Valle,,43.1194,-3.03973,4,,0,
9884,3911,Mandaluiz,,43.3398,-2.79,3,,0,
9885,4866,Begiratokia / Mirador,,43.3182,-3.01507,2,,0,
9886,0302,Jesus Galindez Colegio Alemán,,43.2592,-2.90899,1,,0,
9887,3858,Kukullaga,,43.2467,-2.88876,2,,0,
9888,5038,Los Baños,,43.3106,-2.99945,2,,0,
9889,3284,Aixarte Goikoa,,43.2029,-2.8969,2,,0,
9890,5256,Mungialde Etorbidea 4,,43.2923,-2.8883,2,,0,
9891,4550,Plazakola,,43.2969,-2.47615,5,,0,
9892,4476,Zubi Ziku,,43.2062,-2.77136,3,,0,
9893,4597,Meñakabarrena,,43.3501,-2.79886,3,,0,
9894,3158,San Pedro Geralekua / Apeadero,,43.2216,-2.73474,3,,0,
9895,5159,Martzaa,,43.1237,-2.58684,5,,0,
9896,5042,Gran Vía 55 Zahar - Egoitza / Asilo,,43.3078,-2.99792,2,,0,
9897,5521,La Cuesta 82,,43.3469,-3.09062,3,,0,
9898,3220,Astorkigane,,43.2725,-2.60731,5,,0,
9899,3291,Aixarte Goikoa,,43.2022,-2.89717,2,,0,
9900,0223,Zumalakarregi Panera,,43.265,-2.91851,1,,0,
9901,3129,Las Carreras Ambrosio De Los Heros 29,,43.3184,-3.09544,3,,0,
9902,4986,Iparragirre Repsol,,43.343,-3.06103,2,,0,
9903,1011,Bolueta Gasolindegia / Gasolinera,,43.2468,-2.91188,1,,0,
9904,5522,Valle,,43.3422,-3.08305,3,,0,
9905,4614,Elosu,,43.1718,-2.89925,3,,0,
9906,5328,Altzaga - Erandiogoikoa Arriaga,,43.3032,-2.96622,2,,0,
9907,5452,Ospitale Psikiatrikoa / Hospital Psiquiátrico,,43.2899,-2.85406,2,,0,
9908,3622,Gardotza,,43.3189,-2.45566,5,,0,
9909,4047,Muruetagane,,43.3594,-2.63789,5,,0,
9910,4455,Telleria Biribilgunea / Rotonda,,43.3372,-2.99684,2,,0,
9911,5348,Mezo 32 Juanena,,43.3166,-2.98097,2,,0,
9912,3764,Santa Krutz,,43.1611,-2.88315,3,,0,
9913,4030,Sertutxa,,43.3595,-2.86802,3,,0,
9914,3521,Max Center N - 634,,43.2885,-3.00832,2,,0,
9915,4829,Unibaso,,43.0973,-2.87789,4,,0,
9916,4670,Elgezabal Hornigailua / Surtidor,,43.3368,-2.83539,3,,0,
9917,5465,Barrutia,,43.3244,-2.66732,5,,0,
9918,3567,Etxerre,,43.2312,-2.86789,2,,0,
9919,3560,Bilbondo,,43.2292,-2.87966,2,,0,
9920,3044,Garibai,,43.0647,-2.48962,5,,0,
9921,3177,Gudari,,43.2199,-2.73622,3,,0,
9922,1035,Gran Vía 79 Viajes Ecuador,,43.2646,-2.94274,1,,0,
9923,3841,Natxitua,,43.3811,-2.61387,5,,0,
9924,3645,Berriz - Olakueta,,43.1686,-2.57251,5,,0,
9925,5520,San Mamés,,43.3501,-3.09597,3,,0,
9926,4235,Lambarri,,43.2063,-3.08343,3,,0,
9927,5533,Uarka,,43.3188,-2.65436,5,,0,
9928,4204,Las Mercedes Aparkalekua / Aparcamiento,,43.328,-3.01172,2,,0,
9929,4246,Euskadi Plaza,,43.2125,-3.09561,3,,0,
9930,3887,Gurutziaga,,43.128,-2.53949,5,,0,
9931,5123,Dobaran,,43.3664,-2.92266,3,,0,
9932,4853,Bide Zabala Sukarrieta,,43.3963,-2.69811,4,,0,
9933,3417,Zerrabe,,43.1063,-3.04497,4,,0,
9934,4603,San Bartolomé Chakala,,43.1761,-2.9024,3,,0,
9935,5129,Aita Gotzon Metro Urduliz,,43.3777,-2.95602,3,,0,
9936,5477,Akiñena,,43.1833,-2.6626,4,,0,
9937,3768,Olatzar,,43.1524,-2.87054,3,,0,
9938,3548,Kareaga Goikoa 52 Udaletxea / Ayuntamiento,,43.2354,-2.89137,2,,0,
9939,9015,Triano,,43.2956,-3.06823,2,,0,
9940,0815,Autonomía 61 Lantik,,43.2579,-2.94818,1,,0,
9941,4486,Goiko Errota,,43.4247,-2.90105,3,,0,
9942,3345,Lutxana Eliza / Iglesia,,43.2906,-2.97934,2,,0,
9943,4527,Dokaitz / Donagarai,,43.2133,-2.538,5,,0,
9944,5506,Aldanondo Elkartegia,,43.2415,-2.99485,2,,0,
9945,4843,Zapateria,,43.109,-2.91077,4,,0,
9946,1043,Lutxana Ribera De Elorrieta,,43.2884,-2.96912,1,,0,
9947,3119,Trañabarren,,43.1668,-2.61061,4,,0,
9948,5016,Udaletxea / Ayuntamiento,,43.3105,-3.05721,2,,0,
9949,3346,Buen Pastor 76,,43.2901,-2.97656,2,,0,
9950,3777,Undarraga,,43.1392,-2.81083,3,,0,
9951,3796,Uriondo,,43.1626,-2.88516,3,,0,
9952,4788,El Pobal,,43.2999,-3.12394,3,,0,
9953,4197,San Martin Trinitarios,,43.354,-3.01298,2,,0,
9954,4294,Ibinaga,,43.3935,-2.63284,5,,0,
9955,3880,San Pío X,,43.1306,-2.54556,5,,0,
9956,4928,Causo,,43.2999,-3.02703,2,,0,
9957,1036,Santa Marina Ospitalea,,43.2623,-2.88307,1,,0,
9958,4619,Gerekiz,,43.2999,-2.74002,3,,0,
9959,3281,Urgoiti Geltokia / Estación,,43.2101,-2.88827,2,,0,
9960,4090,Azkarai,,43.1882,-3.04513,3,,0,
9961,3440,Bitorika,,43.1487,-2.95189,4,,0,
9962,1041,Las Delicias,,43.2551,-2.97194,1,,0,
9963,5551,Iturritxu Komentua / Convento,,43.2671,-2.50001,5,,0,
9964,5070,Sertutxa,,43.3817,-2.97923,3,,0,
9965,4213,Amaia 29 Anbulatorioa,,43.3238,-3.00842,2,,0,
9966,5460,Elejalde,,43.3341,-2.67677,4,,0,
9967,3872,L. Leguizamon Industrialdea Bidegurutzea / Cruce,,43.2487,-2.89467,2,,0,
9968,9011,El Campillo San Miguel,,43.3085,-3.07654,3,,0,
9969,4338,Kizkibil Vista Alegre,,43.2633,-2.80243,3,,0,
9970,4689,Llona Cruce Meñaka,,43.3445,-2.81543,3,,0,
9971,5262,Islabe,,43.3085,-2.88279,2,,0,
9972,3757,Olabarri,,43.1032,-2.75121,4,,0,
9973,4098,Mazukera,,43.1582,-3.10553,3,,0,
9974,4901,Aspaldiko Egoitza / Residencia,,43.32,-3.0307,2,,0,
9975,4260,Artxube,,43.2008,-3.07095,3,,0,
9976,5140,Institutua / Instituto,,43.1913,-3.19079,4,,0,
9977,4019,Udaletxea,,43.1937,-2.61146,4,,0,
9978,5448,Teknologia - Parkea Itp,,43.2917,-2.85748,2,,0,
9979,3198,Zulueta,,43.3358,-2.49812,5,,0,
9981,0528,Atxuri 3,,43.2553,-2.92236,1,,0,
9982,5120,Brioketenes,,43.37,-2.94281,3,,0,
9983,1024,Egirletagoikoa Gasolindegia / Gasolinera,,43.2746,-2.90309,1,,0,
9984,5015,Urioste,,43.3095,-3.04033,2,,0,
9985,3599,Etxetxubarri Mikel Deuna,,43.4197,-2.7375,4,,0,
9986,3459,Gorostiola,,43.1602,-3.02578,4,,0,
9987,4186,Zugazarte 35 Reparadoras,,43.3315,-3.01224,2,,0,
9988,4649,Elexalde,,43.2925,-2.70784,4,,0,
9989,3292,Aixarte Bekoa Ikastola,,43.2043,-2.89262,2,,0,
9990,5150,Iturralde,,43.1052,-2.58297,5,,0,
9991,4200,Bolue 3,,43.3505,-3.00866,2,,0,
9992,3503,Olarte El Regato Ikastetxea,,43.2673,-3.00279,2,,0,
9993,4746,Las Acacias,,43.3204,-3.1298,3,,0,
9994,4253,Olabarrieta Las Jarretas,,43.2097,-3.04107,3,,0,
9995,5307,Sakoni,,43.2997,-2.95784,2,,0,
9996,4373,Modesene Hilerria / Cementerio,,43.3555,-2.91166,3,,0,
9997,4201,Arene 22,,43.3484,-3.00586,2,,0,
9998,3791,Elorrebieta,,43.1704,-2.89645,3,,0,
9999,4353,Gaztelu,,43.2717,-2.78414,3,,0,
